word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason
whoopee	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
whooper	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
whoops	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	plural:whoop
whoosh	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
whopper	7	0	1	0	0	1	0	0	english_alpha	0	0	
whore	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	profanity:ldnoobw_exact
whores	6	0	1	0	0	1	0	0	english_alpha	0	0	profanity_substr:whore
whorish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
whorl	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
whorled	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
whorls	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:whorl
whydah	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
whydahs	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
whys	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wicca	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
wichita	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
wick	4	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0	
wicked	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
wicker	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	
wickers	7	0	1	0	0	1	0	0	english_alpha	0	0	
wicket	6	0	1	0	0	1	0	0	english_alpha	0	0	
wickets	7	0	1	0	0	1	0	0	english_alpha	0	0	
wickiup	7	0	1	0	0	1	0	0	english_alpha	0	0	
wicks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wick
wickup	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wicopy	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wide	4	1	0	0	1	0	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0	
wider	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	comparative:wide
widest	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:wide
widgeon	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
widget	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
widgets	7	0	1	0	0	1	0	0	english_alpha	0	0	
widish	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
widow	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
widowed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
widower	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
widows	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
width	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	
widths	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:width
wieldy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wiener	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wieners	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wife	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
wifely	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wifes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wife
wifi	4	0	1	0	0	1	0	0	eff,google_10000	1	0	
wigeon	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wigeons	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wigged	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wigging	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wiggle	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wiggler	7	0	1	0	0	1	0	0	english_alpha	0	0	
wiggles	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wiggly	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wight	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	proper_noun:lex_heuristic
wights	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wigless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wiglike	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
wigs	4	0	1	0	0	1	0	0	english_alpha	0	0	
wigwam	6	0	1	0	0	1	0	0	english_alpha	0	0	
wigwams	7	0	1	0	0	1	0	0	english_alpha	0	0	
wikiup	6	0	1	0	0	1	0	0	english_alpha	0	0	
wikiups	7	0	1	0	0	1	0	0	english_alpha	0	0	
wild	4	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives	1	0	
wildcat	7	1	1	0	1	1	0	0	eff,english_alpha	1	0	
wilder	6	1	1	0	1	1	0	0	eff,english_alpha	1	0	proper_noun:lex_heuristic
wilders	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wildest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:wild
wilding	7	0	1	0	0	1	0	0	english_alpha	0	0	gerund:wild
wilds	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wild
wile	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wiles	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wile
wilful	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wilier	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:wily
wiliest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:wily
will	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
willed	6	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives	1	0	
willet	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
willets	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
willful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
willies	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
willing	7	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
willow	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	
willows	7	0	1	0	0	1	0	0	english_alpha	0	0	
willowy	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wills	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:will
wilson	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
wilt	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	
wilted	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wilting	7	0	1	0	0	1	0	0	english_alpha	0	0	gerund:wilt
wilton	6	0	1	0	0	1	0	0	english_alpha	0	0	
wilts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wilt
wily	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wimble	6	0	1	0	0	1	0	0	english_alpha	0	0	
wimbles	7	0	1	0	0	1	0	0	english_alpha	0	0	
wimp	4	0	1	0	0	1	0	0	eff	1	0	
wimpish	7	1	0	0	1	0	1	0	simple_adjectives	1	0	
wimple	6	0	1	0	0	1	0	0	english_alpha	0	0	
wimples	7	0	1	0	0	1	0	0	english_alpha	0	0	
wimps	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:wimp
wimpy	5	1	0	0	1	0	1	0	simple_adjectives,wordle_answers	1	0	
wince	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
winces	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:wince
wincey	6	0	1	0	0	1	0	0	english_alpha	0	0	
winceys	7	0	1	0	0	1	0	0	english_alpha	0	0	
winch	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
winches	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:winch
wind	4	0	1	0	0	1	0	1	eff,english_alpha,google_10000,haikunatorjs_nouns,heroku_nouns	1	0	
windage	7	0	1	0	0	1	0	0	english_alpha	0	0	
windbag	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
winded	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
winder	6	0	1	0	0	1	0	0	english_alpha	0	0	
winders	7	0	1	0	0	1	0	0	english_alpha	0	0	
windier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:windy
winding	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
window	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
windows	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
winds	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:wind
windsor	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
windup	6	1	1	0	1	1	0	0	english_alpha	0	0	
windups	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
windy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
wine	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
winery	6	0	1	0	0	1	0	0	english_alpha	0	0	
wines	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:wine
winesap	7	0	1	0	0	1	0	0	english_alpha	0	0	
winey	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
winfred	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wing	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
winged	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
winger	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wingers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wingman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wingmen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wings	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:wing
winier	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:winy
winiest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:winy
wink	4	0	1	0	0	1	0	0	bip39,english_alpha	1	0	
winker	6	0	1	0	0	1	0	0	english_alpha	0	0	
winkers	7	0	1	0	0	1	0	0	english_alpha	0	0	
winking	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0	
winkle	6	0	1	0	0	1	0	0	english_alpha	0	0	
winkles	7	0	1	0	0	1	0	0	english_alpha	0	0	
winks	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wink
winless	7	1	0	0	1	0	0	0	english_alpha	0	0	
winner	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
winners	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
winning	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	
winnow	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
winnows	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wino	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
winos	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wino
wins	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
winslow	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
winsome	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
winter	6	1	1	0	0	1	1	0	bip39,eff,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives	1	0	
winters	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wintery	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wintry	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wintun	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
winy	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wipe	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	
wipeout	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wiper	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
wipers	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:wiper
wipes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wipe
wire	4	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
wired	5	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_guesses	1	0	
wireman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wiremen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wirer	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
wirers	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wires	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:wire
wiretap	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	
wirier	6	1	0	0	1	0	0	0	english_alpha	0	0	comparative:wiry
wiriest	7	1	0	0	1	0	0	0	english_alpha	0	0	superlative:wiry
wiring	6	1	1	0	0	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
wirings	7	0	1	0	0	1	0	0	english_alpha	0	0	
wiry	4	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
wisdom	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
wisdoms	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wise	4	1	1	0	1	1	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0	
wised	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
wisent	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wisents	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wiser	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	comparative:wise
wises	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
wisest	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:wise
wish	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
wishes	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:wish
wishful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wishing	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	gerund:wish
wising	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
wisp	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wispier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:wispy
wisps	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wisp
wispy	5	1	0	0	1	0	1	0	eff,english_alpha,haikunatorjs_adj,heroku_adj,simple_adjectives,wordle_answers	1	0	
wister	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wistful	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
witch	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0	
witches	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
witchy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
withe	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
withers	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
withes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:withe
withies	7	0	1	0	0	1	0	0	english_alpha	0	1	plural:withy
withy	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
witless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
witloof	7	0	1	0	0	1	0	0	english_alpha	0	0	
witness	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	proper_noun:lex_heuristic
wits	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
witted	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
wittier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:witty
witting	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wittol	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wittols	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
witty	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
wivern	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wiverns	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wives	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	
wizard	6	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
wizards	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wizen	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
wizened	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wizes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
woad	4	0	1	0	0	1	0	0	english_alpha	0	0	
woaded	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
woads	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:woad
wobble	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	
wobbler	7	0	1	0	0	1	0	0	english_alpha	0	0	
wobbles	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wobbly	6	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0	
woden	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
woeful	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
woes	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
woesome	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
woks	4	0	1	0	0	1	0	0	english_alpha	0	0	
wold	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wolds	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wold
wolf	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
wolffia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wolfish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wolfman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wolfmen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wolfram	7	0	1	0	0	1	0	0	english_alpha	0	0	
wolfs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
wolof	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wolves	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
woman	5	0	1	0	0	1	0	0	bip39,english_alpha,google_10000,wordle_answers	1	0	
womanly	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
womans	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:woman
womb	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	
wombat	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wombats	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
wombed	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
wombs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:womb
women	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0	
wonder	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
wonders	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wonk	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
wonkier	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:wonky
wonks	5	0	1	0	0	1	0	0	wordle_guesses	1	0	plural:wonk
wonky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
wons	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wont	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
wonted	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wonton	6	0	1	0	0	1	0	0	english_alpha	0	0	
wontons	7	0	1	0	0	1	0	0	english_alpha	0	0	
wonts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wont
wood	4	1	1	0	0	1	1	1	bip39,english_alpha,google_10000,haikunatorjs_nouns,simple_adjectives	1	0	
woodcut	7	0	1	0	0	1	0	0	english_alpha	0	0	
wooded	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wooden	6	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
woodier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:woody
woodlet	7	0	1	0	0	1	0	0	english_alpha	0	0	
woodman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
woodmen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
woods	5	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_guesses	1	0	plural:wood
woodsia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
woodsy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
woody	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
wooer	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
wooers	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
woof	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	
woofer	6	0	1	0	0	1	0	0	english_alpha	0	0	
woofers	7	0	1	0	0	1	0	0	english_alpha	0	0	
woofs	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:woof
wooing	6	0	1	0	0	1	0	0	eff,english_alpha	1	0	gerund:woo
wool	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
woolen	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
woolens	7	0	1	0	0	1	0	0	english_alpha	0	0	
woolf	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
woollen	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
woolly	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
wools	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wool
wooly	5	1	0	0	1	0	0	0	english_alpha,wordle_answers	1	0	
woozier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:woozy
woozy	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	
wops	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
word	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
wordier	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:wordy
wording	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
words	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:word
wordy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
work	4	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
workbag	7	0	1	0	0	1	0	0	english_alpha	0	0	
workbox	7	0	1	0	0	1	0	0	english_alpha	0	0	
workday	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
worked	6	1	0	0	0	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
worker	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
workers	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
working	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	
workman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
workmen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
workout	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
works	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_guesses	1	0	plural:work
world	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
worldly	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
worlds	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:world
worm	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
wormier	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:wormy
worms	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:worm
wormy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
worn	4	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
worried	7	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
worrier	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
worries	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:worry
worry	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	
worse	5	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
worser	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:worse
worses	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:worse
worship	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
worst	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
worsted	7	0	1	0	0	1	0	0	english_alpha	0	0	past_tense:worst
worsts	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:worst
wort	4	0	1	0	0	1	0	0	english_alpha	0	0	
worth	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
worths	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
worthy	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	proper_noun:lex_heuristic
worts	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:wort
